Data,Hora,Curva Brusca,Créditos,Zigue Zague,Aceleração Anômala
2024/12/13,19:03:48,true.,1380,,
2024/12/13,19:03:52,true.,1350,,
2024/12/13,19:03:57,true.,1320,,
2024/12/13,19:04:01,true.,1290,,
2024/12/13,19:04:06,false.,1300,,
2024/12/13,19:04:10,false.,1220,true,true
2024/12/13,19:04:14,false.,1230,,
2024/12/13,19:04:19,false.,1240,,
2024/12/13,19:04:23,false.,1250,,
2024/12/13,19:04:27,false.,1260,,
2024/12/13,19:04:31,false.,1270,,
2024/12/13,19:04:36,false.,1280,,
2024/12/13,19:04:40,false.,1290,,
2024/12/13,19:04:44,false.,1300,,
2024/12/13,19:04:49,false.,1310,,
2024/12/13,19:04:53,false.,1290,true,false
2024/12/13,19:04:57,false.,1300,,
2024/12/13,19:05:02,true.,1270,,
2024/12/13,19:05:06,true.,1240,,
2024/12/13,19:05:10,true.,1210,,
2024/12/13,19:05:14,false.,1220,,
2024/12/13,19:05:19,false.,1230,,
2024/12/13,19:05:23,false.,1240,,
2024/12/13,19:05:27,false.,1250,,
2024/12/13,19:05:31,false.,1260,,
2024/12/13,19:05:36,false.,1180,true,true
2024/12/13,19:05:40,false.,1190,,
2024/12/13,19:05:44,false.,1200,,
2024/12/13,19:05:49,true.,1170,,
2024/12/13,19:05:53,false.,1180,,
2024/12/13,19:05:58,false.,1190,,
2024/12/13,19:06:02,false.,1200,,
2024/12/13,19:06:06,false.,1210,,
2024/12/13,19:06:10,true.,1180,,
2024/12/13,19:06:14,false.,1190,,
2024/12/13,19:06:19,false.,1170,true,false
2024/12/13,19:06:23,false.,1180,,
2024/12/13,19:06:27,false.,1190,,
2024/12/13,19:06:31,false.,1200,,
2024/12/13,19:06:36,false.,1210,,
2024/12/13,19:06:40,false.,1220,,
2024/12/13,19:06:45,false.,1230,,
2024/12/13,19:06:49,false.,1240,,
2024/12/13,19:06:53,false.,1250,,
2024/12/13,19:06:58,false.,1260,,
2024/12/13,19:07:02,true.,1250,false,false
2024/12/13,19:07:06,false.,1260,,
2024/12/13,19:07:10,true.,1230,,
2024/12/13,19:07:15,true.,1200,,
2024/12/13,19:07:19,true.,1170,,
2024/12/13,19:07:23,true.,1140,,
2024/12/13,19:07:28,false.,1150,,
2024/12/13,19:07:32,false.,1160,,
2024/12/13,19:07:36,false.,1170,,
2024/12/13,19:07:41,false.,1180,,
2024/12/13,19:07:45,false.,1160,true,false
2024/12/13,19:07:49,false.,1170,,
2024/12/13,19:07:53,false.,1180,,
2024/12/13,19:07:58,false.,1190,,
2024/12/13,19:08:02,false.,1200,,
2024/12/13,19:08:06,false.,1210,,
2024/12/13,19:08:10,false.,1220,,
2024/12/13,19:08:15,false.,1230,,
2024/12/13,19:08:19,false.,1240,,
2024/12/13,19:08:23,false.,1250,,
2024/12/13,19:08:28,false.,1230,true,false
2024/12/13,19:08:32,true.,1200,,
2024/12/13,19:08:36,true.,1170,,
2024/12/13,19:08:40,true.,1140,,
2024/12/13,19:08:45,true.,1110,,
2024/12/13,19:08:49,false.,1120,,
2024/12/13,19:08:53,false.,1130,,
2024/12/13,19:08:58,false.,1140,,
2024/12/13,19:09:02,false.,1150,,
2024/12/13,19:09:06,false.,1160,,
2024/12/13,19:09:11,false.,1140,true,false
2024/12/13,19:09:15,false.,1150,,
2024/12/13,19:09:19,false.,1160,,
2024/12/13,19:09:23,false.,1170,,
2024/12/13,19:09:28,false.,1180,,
2024/12/13,19:09:32,false.,1190,,
2024/12/13,19:09:36,false.,1200,,
2024/12/13,19:09:42,false.,1210,,
2024/12/13,19:09:46,false.,1220,,
2024/12/13,19:09:50,false.,1230,,
2024/12/13,19:09:55,false.,1210,true,false
2024/12/13,19:10:00,false.,1220,,
2024/12/13,19:10:04,false.,1230,,
2024/12/13,19:10:09,false.,1240,,
2024/12/13,19:10:13,false.,1250,,
2024/12/13,19:10:18,false.,1260,,
2024/12/13,19:10:22,false.,1270,,
2024/12/13,19:10:27,false.,1280,,
2024/12/13,19:10:32,false.,1290,,
2024/12/13,19:10:36,false.,1300,,
2024/12/13,19:10:40,false.,1280,true,false
2024/12/13,19:10:45,false.,1290,,
2024/12/13,19:10:49,false.,1300,,
2024/12/13,19:10:53,false.,1310,,
2024/12/13,19:10:58,false.,1320,,
2024/12/13,19:11:02,false.,1330,,
2024/12/13,19:11:07,false.,1340,,
2024/12/13,19:11:11,false.,1350,,
2024/12/13,19:11:15,false.,1360,,
2024/12/13,19:11:20,false.,1370,,
2024/12/13,19:11:24,false.,1350,true,false
2024/12/13,19:11:29,false.,1360,,
2024/12/13,19:11:33,false.,1370,,
2024/12/13,19:11:38,false.,1380,,
2024/12/13,19:11:42,false.,1390,,
2024/12/13,19:11:46,false.,1400,,
2024/12/13,19:11:51,false.,1410,,
2024/12/13,19:11:55,false.,1420,,
2024/12/13,19:12:00,false.,1430,,
2024/12/13,19:12:04,false.,1440,,
2024/12/13,19:12:09,false.,1420,true,false
2024/12/13,19:12:13,false.,1430,,
2024/12/13,19:12:18,false.,1440,,
2024/12/13,19:12:22,false.,1450,,
2024/12/13,19:12:26,false.,1460,,
2024/12/13,19:12:31,false.,1470,,
2024/12/13,19:12:35,false.,1480,,
2024/12/13,19:12:40,false.,1490,,
2024/12/13,19:12:44,false.,1500,,
2024/12/13,19:12:49,false.,1510,,
2024/12/13,19:12:53,false.,1490,true,false
2024/12/13,19:12:58,false.,1500,,
2024/12/13,19:13:02,false.,1510,,
2024/12/13,19:13:06,false.,1520,,
2024/12/13,19:13:11,false.,1530,,
2024/12/13,19:13:15,false.,1540,,
2024/12/13,19:13:19,false.,1550,,
2024/12/13,19:13:24,false.,1560,,
2024/12/13,19:13:28,false.,1570,,
2024/12/13,19:13:33,false.,1580,,
2024/12/13,19:13:37,true.,1520,true,false
2024/12/13,19:13:41,false.,1530,,
2024/12/13,19:13:46,false.,1540,,
2024/12/13,19:13:50,false.,1550,,
2024/12/13,19:13:55,false.,1560,,
2024/12/13,19:13:59,false.,1570,,
2024/12/13,19:14:04,false.,1580,,
2024/12/13,19:14:08,false.,1590,,
2024/12/13,19:14:12,false.,1600,,
2024/12/13,19:14:17,false.,1610,,
2024/12/13,19:14:21,true.,1600,false,false
2024/12/13,19:14:25,true.,1570,,
2024/12/13,19:14:30,false.,1580,,
2024/12/13,19:14:34,false.,1590,,
2024/12/13,19:14:38,false.,1600,,
2024/12/13,19:14:43,false.,1610,,
2024/12/13,19:14:47,false.,1620,,
2024/12/13,19:14:52,false.,1630,,
2024/12/13,19:14:56,false.,1640,,
2024/12/13,19:15:00,false.,1650,,
2024/12/13,19:15:05,false.,1630,true,false
2024/12/13,19:15:09,false.,1640,,
2024/12/13,19:15:14,false.,1650,,
2024/12/13,19:15:18,false.,1660,,
2024/12/13,19:15:22,false.,1670,,
2024/12/13,19:15:27,false.,1680,,
2024/12/13,19:15:32,false.,1690,,
2024/12/13,19:15:36,true.,1660,,
2024/12/13,19:15:40,true.,1630,,
2024/12/13,19:15:44,true.,1600,,
2024/12/13,19:15:49,true.,1540,true,false
2024/12/13,19:15:53,false.,1550,,
2024/12/13,19:15:57,true.,1520,,
2024/12/13,19:16:02,true.,1490,,
2024/12/13,19:16:06,true.,1460,,
2024/12/13,19:16:10,true.,1430,,
2024/12/13,19:16:15,false.,1440,,
2024/12/13,19:16:19,false.,1450,,
2024/12/13,19:16:24,true.,1420,,
2024/12/13,19:16:28,true.,1390,,
2024/12/13,19:16:33,false.,1420,false,false
2024/12/13,19:16:38,false.,1430,,
2024/12/13,19:16:42,false.,1440,,
2024/12/13,19:16:46,true.,1410,,
2024/12/13,19:16:51,true.,1380,,
2024/12/13,19:16:55,false.,1390,,
2024/12/13,19:16:59,false.,1400,,
2024/12/13,19:17:04,false.,1410,,
2024/12/13,19:17:08,false.,1420,,
2024/12/13,19:17:12,false.,1430,,
2024/12/13,19:17:17,false.,1410,true,false
2024/12/13,19:17:21,false.,1420,,
2024/12/13,19:17:26,false.,1430,,
2024/12/13,19:17:30,false.,1440,,
2024/12/13,19:17:35,false.,1450,,
2024/12/13,19:17:39,false.,1460,,
2024/12/13,19:17:44,true.,1430,,
2024/12/13,19:17:48,false.,1440,,
2024/12/13,19:17:52,false.,1450,,
2024/12/13,19:17:58,false.,1460,,
2024/12/13,19:18:03,false.,1440,true,false
2024/12/13,19:18:07,false.,1450,,
2024/12/13,19:18:12,false.,1460,,
2024/12/13,19:18:16,true.,1430,,
2024/12/13,19:18:20,false.,1440,,
2024/12/13,19:18:25,false.,1450,,
2024/12/13,19:18:31,true.,1420,,
2024/12/13,19:18:35,true.,1390,,
2024/12/13,19:18:39,false.,1400,,
2024/12/13,19:18:44,false.,1410,,
2024/12/13,19:18:48,false.,1390,true,false
2024/12/13,19:18:53,false.,1400,,
2024/12/13,19:18:57,false.,1410,,
2024/12/13,19:19:02,false.,1420,,
2024/12/13,19:19:06,false.,1430,,
2024/12/13,19:19:10,false.,1440,,
2024/12/13,19:19:14,false.,1450,,
2024/12/13,19:19:19,false.,1460,,
2024/12/13,19:19:23,false.,1470,,
2024/12/13,19:19:28,false.,1480,,
2024/12/13,19:19:32,false.,1460,true,false
2024/12/13,19:19:37,false.,1470,,
2024/12/13,19:19:41,false.,1480,,
2024/12/13,19:19:45,true.,1450,,
2024/12/13,19:19:50,true.,1420,,
2024/12/13,19:19:54,true.,1390,,
2024/12/13,19:19:58,true.,1360,,
2024/12/13,19:20:02,true.,1330,,
2024/12/13,19:20:07,true.,1300,,
2024/12/13,19:20:11,true.,1270,,
2024/12/13,19:20:15,true.,1210,true,false
2024/12/13,19:20:20,true.,1180,,
2024/12/13,19:20:24,true.,1150,,
2024/12/13,19:20:29,true.,1120,,
2024/12/13,19:20:33,true.,1090,,
2024/12/13,19:20:37,false.,1100,,
2024/12/13,19:20:42,false.,1110,,
2024/12/13,19:20:47,true.,1080,,
2024/12/13,19:20:51,true.,1050,,
2024/12/13,19:20:55,true.,1020,,
2024/12/13,19:20:59,true.,960,true,false
2024/12/13,19:21:04,true.,930,,
2024/12/13,19:21:08,false.,940,,
2024/12/13,19:21:12,false.,950,,
2024/12/13,19:21:17,false.,960,,
2024/12/13,19:21:21,false.,970,,
2024/12/13,19:21:25,false.,980,,
2024/12/13,19:21:30,true.,950,,
2024/12/13,19:21:34,true.,920,,
2024/12/13,19:21:39,true.,890,,
2024/12/13,19:21:44,true.,830,true,false
2024/12/13,19:21:48,true.,800,,
2024/12/13,19:21:52,true.,770,,
2024/12/13,19:21:57,true.,740,,
2024/12/13,19:22:01,false.,750,,
2024/12/13,19:22:05,true.,720,,
2024/12/13,19:22:10,true.,690,,
2024/12/13,19:22:14,true.,660,,
2024/12/13,19:22:18,true.,630,,
2024/12/13,19:22:23,false.,640,,
2024/12/13,19:22:28,false.,620,true,false
2024/12/13,19:22:33,false.,630,,
2024/12/13,19:22:37,false.,640,,
2024/12/13,19:22:42,false.,650,,
2024/12/13,19:22:46,false.,660,,
2024/12/13,19:22:51,false.,670,,
2024/12/13,19:22:55,false.,680,,
2024/12/13,19:23:00,false.,690,,
2024/12/13,19:23:04,false.,700,,
2024/12/13,19:23:08,false.,710,,
2024/12/13,19:23:13,false.,690,true,false
2024/12/13,19:23:17,false.,700,,
2024/12/13,19:23:21,false.,710,,
2024/12/13,19:23:26,false.,720,,
2024/12/13,19:23:30,false.,730,,
2024/12/13,19:23:35,false.,740,,
2024/12/13,19:23:40,false.,750,,
2024/12/13,19:23:44,false.,760,,
2024/12/13,19:23:49,true.,730,,
2024/12/13,19:23:53,false.,740,,
2024/12/13,19:23:57,false.,720,true,false
2024/12/13,19:24:01,true.,690,,
2024/12/13,19:24:06,true.,660,,
2024/12/13,19:24:10,true.,630,,
2024/12/13,19:24:14,true.,600,,
2024/12/13,19:24:19,true.,570,,
2024/12/13,19:24:23,false.,580,,
2024/12/13,19:24:27,true.,550,,
2024/12/13,19:24:32,true.,520,,
2024/12/13,19:24:36,true.,490,,
2024/12/13,19:24:41,true.,430,true,false
2024/12/13,19:24:45,true.,400,,
2024/12/13,19:24:50,true.,370,,
2024/12/13,19:24:54,true.,340,,
2024/12/13,19:24:59,false.,350,,
2024/12/13,19:25:03,false.,360,,
2024/12/13,19:25:07,false.,370,,
2024/12/13,19:25:12,false.,380,,
2024/12/13,19:25:16,false.,390,,
2024/12/13,19:25:20,false.,400,,
2024/12/13,19:25:25,false.,430,false,false
2024/12/13,19:25:29,false.,440,,
2024/12/13,19:25:33,false.,450,,
2024/12/13,19:25:38,false.,460,,
2024/12/13,19:25:42,false.,470,,
2024/12/13,19:25:46,false.,480,,
2024/12/13,19:25:51,false.,490,,
2024/12/13,19:25:56,false.,500,,
2024/12/13,19:26:00,true.,470,,
2024/12/13,19:26:04,true.,440,,
2024/12/13,19:26:09,true.,430,false,false
2024/12/13,19:26:13,false.,440,,
2024/12/13,19:26:17,false.,450,,
2024/12/13,19:26:21,true.,420,,
2024/12/13,19:26:26,false.,430,,
2024/12/13,19:26:30,false.,440,,
2024/12/13,19:26:35,true.,410,,
2024/12/13,19:26:39,true.,380,,
2024/12/13,19:26:44,true.,350,,
2024/12/13,19:26:49,true.,320,,
2024/12/13,19:26:53,true.,260,true,false
2024/12/13,19:26:57,true.,230,,
2024/12/13,19:27:02,false.,240,,
2024/12/13,19:27:06,false.,250,,
2024/12/13,19:27:10,false.,260,,
2024/12/13,19:27:14,false.,270,,
2024/12/13,19:27:19,false.,280,,
2024/12/13,19:27:23,false.,290,,
2024/12/13,19:27:28,false.,300,,
2024/12/13,19:27:32,false.,310,,
2024/12/13,19:27:37,false.,290,true,false
2024/12/13,19:27:41,false.,300,,
2024/12/13,19:27:46,false.,310,,
2024/12/13,19:27:50,false.,320,,
2024/12/13,19:27:55,false.,330,,
2024/12/13,19:27:59,false.,340,,
2024/12/13,19:28:03,false.,350,,
2024/12/13,19:28:08,false.,360,,
2024/12/13,19:28:12,true.,330,,
2024/12/13,19:28:16,true.,300,,
2024/12/13,19:28:20,true.,290,false,false
2024/12/13,19:28:25,true.,260,,
2024/12/13,19:28:29,true.,230,,
2024/12/13,19:28:33,true.,200,,
2024/12/13,19:28:38,false.,210,,
2024/12/13,19:28:43,false.,220,,
2024/12/13,19:28:48,false.,230,,
2024/12/13,19:28:52,false.,240,,
2024/12/13,19:28:57,false.,250,,
2024/12/13,19:29:02,false.,260,,
2024/12/13,19:29:06,false.,240,true,false
2024/12/13,19:29:10,false.,250,,
2024/12/13,19:29:15,false.,260,,
2024/12/13,19:29:19,false.,270,,
2024/12/13,19:29:24,false.,280,,
2024/12/13,19:29:28,false.,290,,
2024/12/13,19:29:32,false.,300,,
2024/12/13,19:29:37,false.,310,,
2024/12/13,19:29:42,false.,320,,
2024/12/13,19:29:46,false.,330,,
2024/12/13,19:29:50,false.,310,true,false
2024/12/13,19:29:55,false.,320,,
2024/12/13,19:29:59,false.,330,,
2024/12/13,19:30:04,true.,300,,
2024/12/13,19:30:08,true.,270,,
2024/12/13,19:30:12,true.,240,,
2024/12/13,19:30:17,true.,210,,
2024/12/13,19:30:21,true.,180,,
2024/12/13,19:30:25,true.,150,,
2024/12/13,19:30:30,false.,160,,
2024/12/13,19:30:34,false.,190,false,false
2024/12/13,19:30:39,true.,160,,
2024/12/13,19:30:43,false.,170,,
2024/12/13,19:30:48,false.,180,,
2024/12/13,19:30:52,true.,150,,
2024/12/13,19:30:57,true.,120,,
2024/12/13,19:31:01,true.,90,,
2024/12/13,19:31:05,false.,100,,
2024/12/13,19:31:10,false.,110,,
2024/12/13,19:31:14,true.,80,,
2024/12/13,19:31:19,true.,20,true,false
2024/12/13,19:31:23,true.,-10,,
2024/12/13,19:31:27,true.,-40,,
2024/12/13,19:31:31,true.,-70,,
2024/12/13,19:31:36,true.,-100,,
2024/12/13,19:31:40,true.,-130,,
2024/12/13,19:31:44,true.,-160,,
2024/12/13,19:31:48,true.,-190,,
2024/12/13,19:31:53,true.,-220,,
2024/12/13,19:31:57,false.,-210,,
2024/12/13,19:32:01,false.,-230,true,false
2024/12/13,19:32:06,true.,-260,,
2024/12/13,19:32:10,true.,-290,,
2024/12/13,19:32:15,true.,-320,,
2024/12/13,19:32:19,false.,-310,,
2024/12/13,19:32:23,false.,-300,,
2024/12/13,19:32:27,false.,-290,,
2024/12/13,19:32:32,false.,-280,,
2024/12/13,19:32:37,false.,-270,,
2024/12/13,19:32:41,false.,-260,,
2024/12/13,19:32:46,false.,-280,true,false
2024/12/13,19:32:51,false.,-270,,
2024/12/13,19:32:56,false.,-260,,
2024/12/13,19:33:00,false.,-250,,
2024/12/13,19:33:04,false.,-240,,
2024/12/13,19:33:09,false.,-230,,
2024/12/13,19:33:13,false.,-220,,
2024/12/13,19:33:17,false.,-210,,
2024/12/13,19:33:22,true.,-240,,
2024/12/13,19:33:26,true.,-270,,
2024/12/13,19:33:30,true.,-330,true,false
2024/12/13,19:33:35,true.,-360,,
2024/12/13,19:33:39,true.,-390,,
2024/12/13,19:33:44,true.,-420,,
2024/12/13,19:33:48,true.,-450,,
2024/12/13,19:33:53,true.,-480,,
2024/12/13,19:33:57,true.,-510,,
2024/12/13,19:34:02,true.,-540,,
2024/12/13,19:34:06,true.,-570,,
2024/12/13,19:34:11,true.,-600,,
2024/12/13,19:34:15,true.,-660,true,false
2024/12/13,19:34:19,true.,-690,,
2024/12/13,19:34:23,false.,-680,,
2024/12/13,19:34:28,true.,-710,,
2024/12/13,19:34:32,false.,-700,,
2024/12/13,19:34:36,false.,-690,,
2024/12/13,19:34:41,false.,-680,,
2024/12/13,19:34:45,false.,-670,,
2024/12/13,19:34:50,false.,-660,,
2024/12/13,19:34:54,false.,-650,,
2024/12/13,19:34:59,false.,-670,true,false
2024/12/13,19:35:03,false.,-660,,
2024/12/13,19:35:08,false.,-650,,
2024/12/13,19:35:12,false.,-640,,
2024/12/13,19:35:16,false.,-630,,
2024/12/13,19:35:21,false.,-620,,
2024/12/13,19:35:25,false.,-610,,
2024/12/13,19:35:29,true.,-640,,
2024/12/13,19:35:33,true.,-670,,
2024/12/13,19:35:38,false.,-660,,
2024/12/13,19:35:42,false.,-680,true,false
2024/12/13,19:35:46,true.,-710,,
2024/12/13,19:35:51,false.,-700,,
2024/12/13,19:35:55,false.,-690,,
2024/12/13,19:35:59,false.,-680,,
2024/12/13,19:36:04,false.,-670,,
2024/12/13,19:36:08,false.,-660,,
2024/12/13,19:36:12,false.,-650,,
2024/12/13,19:36:16,false.,-640,,
2024/12/13,19:36:21,false.,-630,,
2024/12/13,19:36:25,false.,-600,false,false
2024/12/13,19:36:29,false.,-590,,
2024/12/13,19:36:34,false.,-580,,
2024/12/13,19:36:38,false.,-570,,
2024/12/13,19:36:43,false.,-560,,
2024/12/13,19:36:47,false.,-550,,
2024/12/13,19:36:51,false.,-540,,
2024/12/13,19:36:56,false.,-530,,
2024/12/13,19:37:00,false.,-520,,
2024/12/13,19:37:05,false.,-510,,
2024/12/13,19:37:09,false.,-480,false,false
2024/12/13,19:37:14,true.,-510,,
2024/12/13,19:37:18,false.,-500,,
2024/12/13,19:37:22,false.,-490,,
2024/12/13,19:37:27,false.,-480,,
2024/12/13,19:37:31,false.,-470,,
2024/12/13,19:37:35,false.,-460,,
2024/12/13,19:37:39,false.,-450,,
2024/12/13,19:37:44,false.,-440,,
2024/12/13,19:37:48,false.,-430,,
2024/12/13,19:37:53,false.,-450,true,false
2024/12/13,19:37:57,false.,-440,,
2024/12/13,19:38:02,false.,-430,,
2024/12/13,19:38:06,false.,-420,,
2024/12/13,19:38:10,false.,-410,,
2024/12/13,19:38:15,false.,-400,,
2024/12/13,19:38:19,true.,-430,,
2024/12/13,19:38:24,false.,-420,,
2024/12/13,19:38:28,false.,-410,,
2024/12/13,19:38:33,false.,-400,,
2024/12/13,19:38:37,false.,-420,true,false
2024/12/13,19:38:41,false.,-410,,
2024/12/13,19:38:46,false.,-400,,
2024/12/13,19:38:50,true.,-430,,
2024/12/13,19:38:55,true.,-460,,
2024/12/13,19:38:59,false.,-450,,
2024/12/13,19:39:03,true.,-480,,
2024/12/13,19:39:08,false.,-470,,
2024/12/13,19:39:12,false.,-460,,
2024/12/13,19:39:16,false.,-450,,
2024/12/13,19:39:20,false.,-470,true,false
2024/12/13,19:39:25,true.,-500,,
2024/12/13,19:39:30,false.,-490,,
2024/12/13,19:39:34,false.,-480,,
2024/12/13,19:39:38,false.,-470,,
2024/12/13,19:39:43,false.,-460,,
2024/12/13,19:39:47,false.,-450,,
2024/12/13,19:39:52,false.,-440,,
2024/12/13,19:39:57,false.,-430,,
2024/12/13,19:40:01,false.,-420,,
2024/12/13,19:40:05,false.,-440,true,false
2024/12/13,19:40:10,false.,-430,,
2024/12/13,19:40:14,false.,-420,,
2024/12/13,19:40:18,false.,-410,,
2024/12/13,19:40:23,true.,-440,,
2024/12/13,19:40:27,false.,-430,,
2024/12/13,19:40:32,false.,-420,,
2024/12/13,19:40:36,false.,-410,,
2024/12/13,19:40:40,true.,-440,,
2024/12/13,19:40:44,false.,-430,,
2024/12/13,19:40:49,false.,-400,false,false
2024/12/13,19:40:53,false.,-390,,
2024/12/13,19:40:58,false.,-380,,
2024/12/13,19:41:02,false.,-370,,
2024/12/13,19:41:07,false.,-360,,
2024/12/13,19:41:11,true.,-390,,
2024/12/13,19:41:16,true.,-420,,
2024/12/13,19:41:20,true.,-450,,
2024/12/13,19:41:24,true.,-480,,
2024/12/13,19:41:29,true.,-510,,
2024/12/13,19:41:33,true.,-570,true,false
2024/12/13,19:41:38,true.,-600,,
2024/12/13,19:41:42,true.,-630,,
2024/12/13,19:41:47,false.,-620,,
2024/12/13,19:41:51,false.,-610,,
2024/12/13,19:41:55,false.,-600,,
2024/12/13,19:42:00,false.,-590,,
2024/12/13,19:42:04,false.,-580,,
2024/12/13,19:42:09,false.,-570,,
2024/12/13,19:42:13,false.,-560,,
2024/12/13,19:42:18,false.,-530,false,false
2024/12/13,19:42:22,false.,-520,,
2024/12/13,19:42:27,false.,-510,,
2024/12/13,19:42:31,false.,-500,,
2024/12/13,19:42:36,false.,-490,,
2024/12/13,19:42:40,false.,-480,,
2024/12/13,19:42:44,false.,-470,,
2024/12/13,19:42:49,false.,-460,,
2024/12/13,19:42:54,false.,-450,,
2024/12/13,19:42:58,false.,-440,,
2024/12/13,19:43:02,false.,-460,true,false
2024/12/13,19:43:07,true.,-490,,
2024/12/13,19:43:11,true.,-520,,
2024/12/13,19:43:15,false.,-510,,
2024/12/13,19:43:20,true.,-540,,
2024/12/13,19:43:24,false.,-530,,
2024/12/13,19:43:29,false.,-520,,
2024/12/13,19:43:33,false.,-510,,
2024/12/13,19:43:38,false.,-500,,
2024/12/13,19:43:42,false.,-490,,
2024/12/13,19:43:46,false.,-510,true,false
2024/12/13,19:43:51,false.,-500,,
2024/12/13,19:43:56,false.,-490,,
2024/12/13,19:44:00,false.,-480,,
2024/12/13,19:44:04,false.,-470,,
2024/12/13,19:44:09,false.,-460,,
2024/12/13,19:44:13,false.,-450,,
2024/12/13,19:44:17,true.,-480,,
2024/12/13,19:44:22,true.,-510,,
2024/12/13,19:44:27,true.,-540,,
2024/12/13,19:44:31,false.,-560,true,false
2024/12/13,19:44:35,false.,-550,,
2024/12/13,19:44:39,false.,-540,,
2024/12/13,19:44:44,false.,-530,,
2024/12/13,19:44:48,false.,-520,,
2024/12/13,19:44:53,true.,-550,,
2024/12/13,19:44:57,false.,-540,,
2024/12/13,19:45:01,false.,-530,,
2024/12/13,19:45:06,false.,-520,,
2024/12/13,19:45:10,true.,-550,,
2024/12/13,19:45:14,false.,-570,true,false
2024/12/13,19:45:19,false.,-560,,
2024/12/13,19:45:23,false.,-550,,
2024/12/13,19:45:27,false.,-540,,
2024/12/13,19:45:32,false.,-530,,
2024/12/13,19:45:36,true.,-560,,
2024/12/13,19:45:40,false.,-550,,
2024/12/13,19:45:45,false.,-540,,
2024/12/13,19:45:49,false.,-530,,
2024/12/13,19:45:54,false.,-520,,
2024/12/13,19:45:58,false.,-540,true,false
2024/12/13,19:46:02,false.,-530,,
2024/12/13,19:46:07,false.,-520,,
2024/12/13,19:46:11,false.,-510,,
2024/12/13,19:46:15,false.,-500,,
2024/12/13,19:46:20,false.,-490,,
2024/12/13,19:46:24,false.,-480,,
2024/12/13,19:46:29,true.,-510,,
2024/12/13,19:46:33,true.,-540,,
2024/12/13,19:46:37,true.,-570,,
2024/12/13,19:46:42,true.,-630,true,false
2024/12/13,19:46:46,true.,-660,,
2024/12/13,19:46:50,false.,-650,,
2024/12/13,19:46:55,true.,-680,,
2024/12/13,19:46:59,false.,-670,,
2024/12/13,19:47:03,true.,-700,,
2024/12/13,19:47:08,true.,-730,,
2024/12/13,19:47:12,false.,-720,,
2024/12/13,19:47:17,true.,-750,,
2024/12/13,19:47:21,true.,-780,,
2024/12/13,19:47:26,true.,-840,true,false
2024/12/13,19:47:30,false.,-830,,
2024/12/13,19:47:35,false.,-820,,
2024/12/13,19:47:39,false.,-810,,
2024/12/13,19:47:43,false.,-800,,
2024/12/13,19:47:47,false.,-790,,
2024/12/13,19:47:52,false.,-780,,
2024/12/13,19:47:56,false.,-770,,
2024/12/13,19:48:00,false.,-760,,
2024/12/13,19:48:04,false.,-750,,
2024/12/13,19:48:09,false.,-770,true,false
2024/12/13,19:48:13,false.,-760,,
2024/12/13,19:48:17,false.,-750,,
2024/12/13,19:48:22,false.,-740,,
2024/12/13,19:48:28,true.,-770,,
2024/12/13,19:48:32,true.,-800,,
2024/12/13,19:48:37,true.,-830,,
2024/12/13,19:48:41,false.,-820,,
2024/12/13,19:48:46,false.,-810,,
2024/12/13,19:48:51,false.,-800,,
2024/12/13,19:48:56,true.,-860,true,false
2024/12/13,19:49:00,false.,-850,,
2024/12/13,19:49:05,false.,-840,,
2024/12/13,19:49:09,true.,-870,,
2024/12/13,19:49:13,false.,-860,,
2024/12/13,19:49:17,true.,-890,,
2024/12/13,19:49:22,true.,-920,,
2024/12/13,19:49:26,false.,-910,,
2024/12/13,19:49:30,false.,-900,,
2024/12/13,19:49:35,true.,-930,,
2024/12/13,19:49:39,false.,-950,true,false
2024/12/13,19:49:43,false.,-940,,
2024/12/13,19:49:47,false.,-930,,
2024/12/13,19:49:51,true.,-960,,
2024/12/13,19:49:55,false.,-950,,
2024/12/13,19:50:00,false.,-940,,
2024/12/13,19:50:04,true.,-970,,
2024/12/13,19:50:08,true.,-1000,,
2024/12/13,19:50:13,true.,-1030,,
2024/12/13,19:50:17,false.,-1020,,
2024/12/13,19:50:22,true.,-1080,true,false
2024/12/13,19:50:26,false.,-1070,,
2024/12/13,19:50:31,true.,-1100,,
2024/12/13,19:50:35,false.,-1090,,
2024/12/13,19:50:40,false.,-1080,,
2024/12/13,19:50:44,false.,-1070,,
2024/12/13,19:50:48,false.,-1060,,
2024/12/13,19:50:53,false.,-1050,,
2024/12/13,19:50:57,false.,-1040,,
2024/12/13,19:51:02,false.,-1030,,
2024/12/13,19:51:06,false.,-1050,true,false
2024/12/13,19:51:10,false.,-1040,,
2024/12/13,19:51:14,false.,-1030,,
2024/12/13,19:51:19,false.,-1020,,
2024/12/13,19:51:23,false.,-1010,,
2024/12/13,19:51:27,true.,-1040,,
2024/12/13,19:51:31,false.,-1030,,
2024/12/13,19:51:36,true.,-1060,,
2024/12/13,19:51:40,true.,-1090,,
2024/12/13,19:51:44,true.,-1120,,
2024/12/13,19:51:48,true.,-1130,false,false
2024/12/13,19:51:52,true.,-1160,,
2024/12/13,19:51:57,true.,-1190,,
2024/12/13,19:52:01,false.,-1180,,
2024/12/13,19:52:05,true.,-1210,,
2024/12/13,19:52:09,false.,-1200,,
2024/12/13,19:52:14,false.,-1190,,
2024/12/13,19:52:18,false.,-1180,,
